id,Total Microseconds,Minute,Seconds,Value
288,235132,0,0.235132,510.0
289,235964,0,0.235964,511.0
290,236796,0,0.236796,508.0
291,237632,0,0.237632,513.0
292,238464,0,0.238464,514.0
293,239296,0,0.239296,508.0
294,240132,0,0.240132,511.0
295,240964,0,0.240964,511.0
296,241796,0,0.241796,514.0
297,242632,0,0.242632,509.0
298,243464,0,0.243464,511.0
299,244296,0,0.244296,513.0
300,245132,0,0.245132,509.0
301,245964,0,0.245964,519.0
302,246796,0,0.246796,510.0
303,247632,0,0.247632,507.0
304,248464,0,0.248464,517.0
305,249296,0,0.249296,512.0
306,250132,0,0.250132,512.0
307,250964,0,0.250964,521.0
308,251796,0,0.251796,509.0
309,252632,0,0.252632,506.0
310,253464,0,0.253464,511.0
311,254300,0,0.2543,513.0
312,255132,0,0.255132,511.0
313,255964,0,0.255964,516.0
314,256800,0,0.2568,511.0
315,257632,0,0.257632,510.0
316,258464,0,0.258464,508.0
317,259300,0,0.2593,512.0
318,260132,0,0.260132,514.0
319,260964,0,0.260964,513.0
320,261800,0,0.2618,510.0
321,262632,0,0.262632,511.0
322,263464,0,0.263464,510.0
323,264300,0,0.2643,513.0
324,265132,0,0.265132,509.0
325,265964,0,0.265964,497.0
326,266800,0,0.2668,512.0
327,267632,0,0.267632,514.0
328,268464,0,0.268464,511.0
329,269300,0,0.2693,513.0
330,270132,0,0.270132,510.0
331,270964,0,0.270964,508.0
332,271800,0,0.2718,513.0
333,272632,0,0.272632,512.0
334,273464,0,0.273464,515.0
335,274300,0,0.2743,512.0
336,275132,0,0.275132,513.0
337,275964,0,0.275964,511.0
338,276800,0,0.2768,513.0
339,277632,0,0.277632,515.0
340,278464,0,0.278464,525.0
341,279300,0,0.2793,521.0
342,280132,0,0.280132,520.0
343,280968,0,0.280968,523.0
344,281800,0,0.2818,516.0
345,282632,0,0.282632,516.0
346,283468,0,0.283468,512.0
347,284300,0,0.2843,514.0
348,285132,0,0.285132,516.0
349,285968,0,0.285968,508.0
350,286800,0,0.2868,509.0
351,287632,0,0.287632,511.0
352,288468,0,0.288468,508.0
353,289300,0,0.2893,509.0
354,290132,0,0.290132,506.0
355,290968,0,0.290968,512.0
356,291800,0,0.2918,511.0
357,292632,0,0.292632,505.0
358,293468,0,0.293468,510.0
359,294300,0,0.2943,513.0
360,295132,0,0.295132,514.0
361,295968,0,0.295968,511.0
362,296800,0,0.2968,513.0
363,297632,0,0.297632,511.0
364,298468,0,0.298468,509.0
365,299300,0,0.2993,506.0
366,300132,0,0.300132,509.0
367,300968,0,0.300968,513.0
368,301800,0,0.3018,505.0
369,302632,0,0.302632,508.0
370,303468,0,0.303468,512.0
371,304300,0,0.3043,503.0
372,305136,0,0.305136,512.0
373,305968,0,0.305968,514.0
374,306800,0,0.3068,511.0
375,307636,0,0.307636,510.0
376,308468,0,0.308468,512.0
377,309300,0,0.3093,513.0
378,310136,0,0.310136,514.0
379,310968,0,0.310968,509.0
380,311800,0,0.3118,512.0
381,312636,0,0.312636,512.0
382,313468,0,0.313468,514.0
383,314300,0,0.3143,505.0
384,315136,0,0.315136,513.0
385,315968,0,0.315968,511.0
386,316800,0,0.3168,511.0
387,317636,0,0.317636,514.0
388,318472,0,0.318472,511.0
389,319300,0,0.3193,510.0
390,320136,0,0.320136,513.0
391,320968,0,0.320968,511.0
392,321800,0,0.3218,504.0
393,322636,0,0.322636,512.0
394,323468,0,0.323468,512.0
395,324300,0,0.3243,505.0
396,325136,0,0.325136,509.0
397,325968,0,0.325968,515.0
398,326800,0,0.3268,515.0
399,327636,0,0.327636,509.0
400,328468,0,0.328468,503.0
401,329300,0,0.3293,512.0
402,330136,0,0.330136,511.0
403,330968,0,0.330968,505.0
404,331804,0,0.331804,511.0
405,332636,0,0.332636,512.0
406,333468,0,0.333468,502.0
407,334304,0,0.334304,511.0
408,335136,0,0.335136,515.0
409,335968,0,0.335968,510.0
410,336804,0,0.336804,513.0
411,337636,0,0.337636,510.0
412,338468,0,0.338468,507.0
413,339304,0,0.339304,509.0
414,340136,0,0.340136,514.0
415,340968,0,0.340968,510.0
416,341804,0,0.341804,508.0
417,342636,0,0.342636,511.0
418,343468,0,0.343468,509.0
419,344304,0,0.344304,509.0
420,345136,0,0.345136,513.0
421,345968,0,0.345968,509.0
422,346804,0,0.346804,511.0
423,347636,0,0.347636,512.0
424,348468,0,0.348468,511.0
425,349304,0,0.349304,513.0
426,350136,0,0.350136,514.0
427,350968,0,0.350968,510.0
428,351804,0,0.351804,509.0
429,352636,0,0.352636,508.0
430,353468,0,0.353468,509.0
431,354304,0,0.354304,513.0
432,355136,0,0.355136,501.0
433,355968,0,0.355968,512.0
434,356804,0,0.356804,512.0
435,357636,0,0.357636,507.0
436,358468,0,0.358468,512.0
437,359304,0,0.359304,515.0
438,360136,0,0.360136,504.0
439,360972,0,0.360972,509.0
440,361804,0,0.361804,512.0
441,362636,0,0.362636,508.0
442,363472,0,0.363472,512.0
443,364304,0,0.364304,512.0
444,365136,0,0.365136,503.0
445,365972,0,0.365972,515.0
446,366804,0,0.366804,515.0
447,367636,0,0.367636,507.0
448,368472,0,0.368472,513.0
449,369304,0,0.369304,515.0
450,370136,0,0.370136,511.0
451,370972,0,0.370972,510.0
452,371804,0,0.371804,510.0
453,372636,0,0.372636,509.0
454,373472,0,0.373472,510.0
455,374304,0,0.374304,510.0
456,375136,0,0.375136,514.0
457,375972,0,0.375972,508.0
458,376804,0,0.376804,509.0
459,377636,0,0.377636,503.0
460,378472,0,0.378472,505.0
461,379304,0,0.379304,513.0
462,380136,0,0.380136,513.0
463,380972,0,0.380972,505.0
464,381804,0,0.381804,513.0
465,382636,0,0.382636,514.0
466,383472,0,0.383472,512.0
467,384304,0,0.384304,515.0
468,385140,0,0.38514,514.0
469,385972,0,0.385972,501.0
470,386804,0,0.386804,507.0
471,387640,0,0.38764,508.0
472,388472,0,0.388472,509.0
473,389304,0,0.389304,490.0
474,390140,0,0.39014,507.0
475,390972,0,0.390972,510.0
476,391804,0,0.391804,506.0
477,392640,0,0.39264,512.0
478,393472,0,0.393472,512.0
479,394304,0,0.394304,509.0
480,395140,0,0.39514,511.0
481,395972,0,0.395972,508.0
482,396804,0,0.396804,504.0
483,397640,0,0.39764,511.0
484,398472,0,0.398472,514.0
485,399304,0,0.399304,509.0
486,400140,0,0.40014,514.0
487,400972,0,0.400972,507.0
488,401804,0,0.401804,503.0
489,402640,0,0.40264,513.0
490,403472,0,0.403472,511.0
491,404304,0,0.404304,502.0
492,405140,0,0.40514,512.0
493,405972,0,0.405972,507.0
494,406804,0,0.406804,511.0
495,407640,0,0.40764,513.0
496,408472,0,0.408472,507.0
497,409304,0,0.409304,511.0
498,410140,0,0.41014,512.0
499,410972,0,0.410972,506.0
500,411808,0,0.411808,510.0
501,412640,0,0.41264,514.0
502,413472,0,0.413472,509.0
503,414308,0,0.414308,513.0
504,415140,0,0.41514,512.0
505,415972,0,0.415972,513.0
506,416808,0,0.416808,510.0
507,417640,0,0.41764,513.0
508,418472,0,0.418472,510.0
509,419308,0,0.419308,514.0
510,420140,0,0.42014,512.0
511,420972,0,0.420972,506.0
512,421808,0,0.421808,512.0
513,422640,0,0.42264,507.0
514,423472,0,0.423472,507.0
515,424308,0,0.424308,514.0
516,425140,0,0.42514,512.0
517,425972,0,0.425972,506.0
518,426808,0,0.426808,511.0
519,427640,0,0.42764,511.0
520,428472,0,0.428472,510.0
521,429308,0,0.429308,511.0
522,430140,0,0.43014,513.0
523,430972,0,0.430972,510.0
524,431808,0,0.431808,509.0
525,432640,0,0.43264,508.0
526,433472,0,0.433472,513.0
527,434308,0,0.434308,511.0
528,435140,0,0.43514,512.0
529,435972,0,0.435972,511.0
530,436808,0,0.436808,510.0
531,437640,0,0.43764,499.0
532,438472,0,0.438472,510.0
533,439308,0,0.439308,514.0
534,440140,0,0.44014,499.0
535,440976,0,0.440976,506.0
536,441808,0,0.441808,517.0
537,442640,0,0.44264,495.0
538,443476,0,0.443476,510.0
539,444308,0,0.444308,516.0
540,445140,0,0.44514,519.0
541,445976,0,0.445976,513.0
542,446808,0,0.446808,514.0
543,447640,0,0.44764,513.0
544,448476,0,0.448476,508.0
545,449308,0,0.449308,510.0
546,450140,0,0.45014,509.0
547,450976,0,0.450976,508.0
548,451808,0,0.451808,512.0
549,452640,0,0.45264,512.0
550,453476,0,0.453476,509.0
551,454308,0,0.454308,511.0
552,455140,0,0.45514,502.0
553,455976,0,0.455976,511.0
554,456808,0,0.456808,515.0
555,457640,0,0.45764,514.0
556,458476,0,0.458476,514.0
557,459308,0,0.459308,508.0
558,460140,0,0.46014,512.0
559,460976,0,0.460976,512.0
560,461808,0,0.461808,500.0
561,462640,0,0.46264,511.0
562,463476,0,0.463476,516.0
563,464308,0,0.464308,501.0
564,465144,0,0.465144,511.0
565,465976,0,0.465976,517.0
566,466808,0,0.466808,497.0
567,467644,0,0.467644,515.0
568,468476,0,0.468476,516.0
569,469308,0,0.469308,494.0
570,470144,0,0.470144,515.0
571,470976,0,0.470976,516.0
572,471808,0,0.471808,511.0
573,472644,0,0.472644,513.0
574,473476,0,0.473476,516.0
575,474308,0,0.474308,508.0
576,475144,0,0.475144,514.0
577,475976,0,0.475976,510.0
578,476808,0,0.476808,504.0
579,477644,0,0.477644,513.0
580,478476,0,0.478476,512.0
581,479308,0,0.479308,514.0
582,480144,0,0.480144,511.0
583,480976,0,0.480976,510.0
584,481808,0,0.481808,512.0
585,482644,0,0.482644,509.0
586,483476,0,0.483476,511.0
587,484308,0,0.484308,512.0
588,485144,0,0.485144,510.0
589,485976,0,0.485976,510.0
590,486808,0,0.486808,510.0
591,487644,0,0.487644,508.0
592,488476,0,0.488476,504.0
593,489308,0,0.489308,510.0
594,490144,0,0.490144,512.0
595,490976,0,0.490976,500.0
596,491808,0,0.491808,513.0
597,492644,0,0.492644,510.0
598,493476,0,0.493476,507.0
599,494312,0,0.494312,507.0
600,495144,0,0.495144,511.0
601,495976,0,0.495976,507.0
602,496812,0,0.496812,510.0
603,497644,0,0.497644,513.0
604,498476,0,0.498476,500.0
605,499312,0,0.499312,513.0
606,500144,0,0.500144,515.0
607,500976,0,0.500976,487.0
608,501812,0,0.501812,512.0
609,502644,0,0.502644,514.0
610,503476,0,0.503476,506.0
611,504312,0,0.504312,514.0
612,505144,0,0.505144,515.0
613,505976,0,0.505976,507.0
614,506812,0,0.506812,511.0
615,507644,0,0.507644,513.0
616,508476,0,0.508476,504.0
617,509312,0,0.509312,513.0
618,510144,0,0.510144,511.0
619,510976,0,0.510976,508.0
620,511812,0,0.511812,512.0
621,512644,0,0.512644,513.0
622,513476,0,0.513476,515.0
623,514312,0,0.514312,515.0
624,515144,0,0.515144,519.0
625,515976,0,0.515976,511.0
626,516812,0,0.516812,511.0
627,517644,0,0.517644,512.0
628,518476,0,0.518476,511.0
629,519312,0,0.519312,512.0
630,520144,0,0.520144,509.0
631,520980,0,0.52098,512.0
632,521812,0,0.521812,508.0
633,522644,0,0.522644,499.0
634,523480,0,0.52348,511.0
635,524312,0,0.524312,511.0
636,525144,0,0.525144,498.0
637,525980,0,0.52598,508.0
638,526812,0,0.526812,507.0
639,527644,0,0.527644,504.0
640,528480,0,0.52848,508.0
641,529312,0,0.529312,511.0
642,530144,0,0.530144,493.0
643,530980,0,0.53098,512.0
644,531812,0,0.531812,511.0
645,532644,0,0.532644,510.0
646,533480,0,0.53348,511.0
647,534312,0,0.534312,514.0
648,535144,0,0.535144,498.0
649,535980,0,0.53598,511.0
650,536812,0,0.536812,511.0
651,537644,0,0.537644,480.0
652,538480,0,0.53848,510.0
653,539312,0,0.539312,509.0
654,540144,0,0.540144,512.0
655,540980,0,0.54098,516.0
656,541812,0,0.541812,504.0
657,542644,0,0.542644,505.0
658,543480,0,0.54348,519.0
659,544312,0,0.544312,514.0
660,545144,0,0.545144,518.0
661,545980,0,0.54598,517.0
662,546812,0,0.546812,498.0
663,547648,0,0.547648,511.0
664,548480,0,0.54848,518.0
665,549312,0,0.549312,512.0
666,550148,0,0.550148,521.0
667,550980,0,0.55098,515.0
668,551812,0,0.551812,514.0
669,552648,0,0.552648,511.0
670,553480,0,0.55348,511.0
671,554312,0,0.554312,514.0
672,555148,0,0.555148,509.0
673,555980,0,0.55598,509.0
674,556812,0,0.556812,484.0
675,557648,0,0.557648,511.0
