id,Total Microseconds,Minute,Seconds,Value
174,145960,0,0.14596,876.0
175,146792,0,0.146792,737.0
176,147628,0,0.147628,646.0
177,148460,0,0.14846,277.0
178,149292,0,0.149292,91.0
179,150128,0,0.150128,163.0
180,150960,0,0.15096,238.0
181,151792,0,0.151792,298.0
182,152628,0,0.152628,346.0
183,153460,0,0.15346,382.0
184,154292,0,0.154292,411.0
185,155128,0,0.155128,432.0
186,155960,0,0.15596,449.0
187,156792,0,0.156792,2.0
188,157628,0,0.157628,168.0
189,158460,0,0.15846,721.0
190,159292,0,0.159292,986.0
191,160128,0,0.160128,985.0
192,160960,0,0.16096,986.0
193,161792,0,0.161792,986.0
194,162628,0,0.162628,879.0
195,163460,0,0.16346,755.0
196,164292,0,0.164292,643.0
197,165128,0,0.165128,281.0
198,165960,0,0.16596,90.0
199,166792,0,0.166792,160.0
200,167628,0,0.167628,236.0
201,168460,0,0.16846,297.0
202,169292,0,0.169292,344.0
203,170128,0,0.170128,381.0
204,170960,0,0.17096,409.0
205,171796,0,0.171796,431.0
206,172628,0,0.172628,449.0
207,173460,0,0.17346,2.0
208,174296,0,0.174296,152.0
209,175128,0,0.175128,700.0
210,175960,0,0.17596,985.0
211,176796,0,0.176796,986.0
212,177628,0,0.177628,986.0
213,178460,0,0.17846,986.0
214,179296,0,0.179296,894.0
215,180128,0,0.180128,749.0
216,180960,0,0.18096,646.0
217,181796,0,0.181796,287.0
218,182628,0,0.182628,86.0
219,183460,0,0.18346,156.0
220,184296,0,0.184296,233.0
221,185128,0,0.185128,294.0
222,185960,0,0.18596,342.0
223,186796,0,0.186796,379.0
224,187628,0,0.187628,408.0
225,188460,0,0.18846,430.0
226,189296,0,0.189296,448.0
227,190128,0,0.190128,2.0
228,190960,0,0.19096,157.0
229,191796,0,0.191796,706.0
230,192628,0,0.192628,986.0
231,193460,0,0.19346,986.0
232,194296,0,0.194296,986.0
233,195128,0,0.195128,986.0
234,195960,0,0.19596,881.0
235,196796,0,0.196796,752.0
236,197628,0,0.197628,639.0
237,198460,0,0.19846,281.0
238,199296,0,0.199296,87.0
239,200128,0,0.200128,157.0
240,200964,0,0.200964,234.0
241,201796,0,0.201796,295.0
242,202628,0,0.202628,343.0
243,203464,0,0.203464,380.0
244,204296,0,0.204296,408.0
245,205128,0,0.205128,431.0
246,205964,0,0.205964,448.0
247,206796,0,0.206796,2.0
248,207628,0,0.207628,146.0
249,208464,0,0.208464,694.0
250,209296,0,0.209296,986.0
251,210128,0,0.210128,985.0
252,210964,0,0.210964,986.0
253,211796,0,0.211796,986.0
254,212628,0,0.212628,897.0
255,213464,0,0.213464,749.0
256,214296,0,0.214296,642.0
257,215128,0,0.215128,294.0
258,215964,0,0.215964,90.0
259,216796,0,0.216796,159.0
260,217628,0,0.217628,236.0
261,218464,0,0.218464,296.0
262,219296,0,0.219296,344.0
263,220128,0,0.220128,380.0
264,220964,0,0.220964,409.0
265,221796,0,0.221796,432.0
266,222628,0,0.222628,448.0
267,223464,0,0.223464,2.0
268,224296,0,0.224296,153.0
269,225132,0,0.225132,694.0
270,225964,0,0.225964,985.0
271,226796,0,0.226796,985.0
272,227632,0,0.227632,986.0
273,228464,0,0.228464,986.0
274,229296,0,0.229296,892.0
275,230132,0,0.230132,758.0
276,230964,0,0.230964,656.0
277,231796,0,0.231796,319.0
278,232632,0,0.232632,85.0
279,233464,0,0.233464,153.0
280,234296,0,0.234296,230.0
281,235132,0,0.235132,292.0
282,235964,0,0.235964,341.0
283,236796,0,0.236796,378.0
284,237632,0,0.237632,407.0
285,238464,0,0.238464,430.0
286,239296,0,0.239296,447.0
287,240132,0,0.240132,2.0
288,240964,0,0.240964,167.0
289,241796,0,0.241796,687.0
290,242632,0,0.242632,986.0
291,243464,0,0.243464,986.0
292,244296,0,0.244296,986.0
293,245132,0,0.245132,987.0
294,245964,0,0.245964,895.0
295,246796,0,0.246796,765.0
296,247632,0,0.247632,658.0
297,248464,0,0.248464,328.0
298,249296,0,0.249296,82.0
299,250132,0,0.250132,151.0
300,250964,0,0.250964,228.0
301,251800,0,0.2518,290.0
302,252632,0,0.252632,339.0
303,253464,0,0.253464,377.0
304,254300,0,0.2543,406.0
305,255132,0,0.255132,429.0
