id,Total Microseconds,Minute,Seconds,Value
60878,50729320,0,50.72932,515.0
60879,50730156,0,50.730156,515.0
60880,50730988,0,50.730988,503.0
60881,50731820,0,50.73182,508.0
60882,50732656,0,50.732655,510.0
60883,50733488,0,50.733486,515.0
60884,50734324,0,50.734325,512.0
60885,50735156,0,50.735157,512.0
60886,50735988,0,50.73599,509.0
60887,50736824,0,50.736824,507.0
60888,50737656,0,50.737656,507.0
60889,50738488,0,50.738487,506.0
60890,50739324,0,50.739323,509.0
60891,50740156,0,50.740154,511.0
60892,50740988,0,50.74099,501.0
60893,50741824,0,50.741825,510.0
60894,50742656,0,50.742657,506.0
60895,50743488,0,50.74349,517.0
60896,50744328,0,50.744328,514.0
60897,50745156,0,50.745155,492.0
60898,50745988,0,50.745987,508.0
60899,50746824,0,50.746822,514.0
60900,50747656,0,50.747658,522.0
60901,50748488,0,50.74849,513.0
60902,50749324,0,50.749325,500.0
60903,50750156,0,50.750156,506.0
60904,50750988,0,50.750988,503.0
60905,50751824,0,50.751823,511.0
60906,50752656,0,50.752655,509.0
60907,50753488,0,50.753487,501.0
60908,50754324,0,50.754326,509.0
60909,50755156,0,50.755157,508.0
60910,50755988,0,50.75599,507.0
60911,50756824,0,50.756824,509.0
60912,50757656,0,50.757656,502.0
60913,50758488,0,50.758488,507.0
60914,50759324,0,50.759323,510.0
60915,50760156,0,50.760155,513.0
60916,50760992,0,50.76099,514.0
60917,50761824,0,50.761826,507.0
60918,50762656,0,50.762657,513.0
60919,50763492,0,50.763493,519.0
60920,50764324,0,50.764324,518.0
60921,50765156,0,50.765156,508.0
60922,50765992,0,50.76599,508.0
60923,50766824,0,50.766823,513.0
60924,50767656,0,50.767654,511.0
60925,50768492,0,50.768494,513.0
60926,50769324,0,50.769325,511.0
60927,50770156,0,50.770157,512.0
60928,50770992,0,50.770992,519.0
60929,50771824,0,50.771824,496.0
60930,50772656,0,50.772655,505.0
60931,50773492,0,50.77349,505.0
60932,50774324,0,50.774323,511.0
60933,50775156,0,50.775154,508.0
60934,50775992,0,50.775993,492.0
60935,50776824,0,50.776825,509.0
60936,50777656,0,50.777657,517.0
60937,50778492,0,50.778492,525.0
60938,50779324,0,50.779324,512.0
60939,50780156,0,50.780155,499.0
60940,50780992,0,50.78099,507.0
60941,50781824,0,50.781822,505.0
60942,50782656,0,50.782658,511.0
60943,50783492,0,50.783493,510.0
60944,50784324,0,50.784325,506.0
60945,50785156,0,50.785156,513.0
60946,50785992,0,50.78599,509.0
60947,50786824,0,50.786823,514.0
60948,50787660,0,50.78766,514.0
60949,50788492,0,50.78849,510.0
60950,50789324,0,50.789326,511.0
60951,50790160,0,50.79016,506.0
60952,50790992,0,50.790993,509.0
60953,50791824,0,50.791824,507.0
60954,50792660,0,50.79266,507.0
60955,50793492,0,50.79349,509.0
60956,50794324,0,50.794323,500.0
60957,50795160,0,50.79516,510.0
60958,50795992,0,50.795994,508.0
60959,50796824,0,50.796825,517.0
60960,50797660,0,50.79766,509.0
60961,50798492,0,50.798492,494.0
60962,50799324,0,50.799324,510.0
60963,50800160,0,50.80016,504.0
60964,50800992,0,50.80099,508.0
60965,50801824,0,50.801823,515.0
60966,50802660,0,50.80266,505.0
60967,50803492,0,50.803493,515.0
60968,50804324,0,50.804325,513.0
60969,50805160,0,50.80516,519.0
60970,50805992,0,50.805992,513.0
60971,50806824,0,50.806824,505.0
60972,50807660,0,50.80766,512.0
60973,50808492,0,50.80849,503.0
60974,50809324,0,50.809322,515.0
60975,50810160,0,50.81016,509.0
60976,50810992,0,50.810993,491.0
60977,50811824,0,50.811825,507.0
60978,50812660,0,50.81266,507.0
60979,50813492,0,50.81349,508.0
60980,50814328,0,50.814327,505.0
60981,50815160,0,50.81516,505.0
60982,50815992,0,50.81599,506.0
60983,50816828,0,50.81683,517.0
60984,50817660,0,50.81766,516.0
60985,50818492,0,50.818493,510.0
60986,50819328,0,50.81933,519.0
60987,50820160,0,50.82016,514.0
60988,50820992,0,50.82099,517.0
60989,50821828,0,50.821827,518.0
60990,50822660,0,50.82266,514.0
60991,50823492,0,50.82349,515.0
60992,50824328,0,50.82433,512.0
60993,50825160,0,50.82516,494.0
60994,50825992,0,50.825993,506.0
60995,50826828,0,50.826828,507.0
