id,Total Microseconds,Minute,Seconds,Value
285,234296,0,0.234296,511.0
286,235132,0,0.235132,511.0
287,235964,0,0.235964,512.0
288,236796,0,0.236796,510.0
289,237632,0,0.237632,509.0
290,238464,0,0.238464,512.0
291,239296,0,0.239296,507.0
292,240132,0,0.240132,510.0
293,240964,0,0.240964,512.0
294,241796,0,0.241796,511.0
295,242632,0,0.242632,513.0
296,243464,0,0.243464,508.0
297,244296,0,0.244296,507.0
298,245132,0,0.245132,509.0
299,245964,0,0.245964,506.0
300,246796,0,0.246796,507.0
301,247632,0,0.247632,509.0
302,248464,0,0.248464,508.0
303,249296,0,0.249296,513.0
304,250132,0,0.250132,513.0
305,250964,0,0.250964,510.0
306,251800,0,0.2518,512.0
307,252632,0,0.252632,511.0
308,253464,0,0.253464,510.0
309,254300,0,0.2543,512.0
310,255132,0,0.255132,510.0
311,255964,0,0.255964,508.0
312,256800,0,0.2568,510.0
313,257632,0,0.257632,510.0
314,258464,0,0.258464,510.0
315,259300,0,0.2593,513.0
316,260132,0,0.260132,512.0
317,260964,0,0.260964,509.0
318,261800,0,0.2618,509.0
319,262632,0,0.262632,506.0
320,263464,0,0.263464,506.0
321,264300,0,0.2643,511.0
322,265132,0,0.265132,512.0
323,265964,0,0.265964,510.0
324,266800,0,0.2668,513.0
325,267632,0,0.267632,512.0
326,268464,0,0.268464,512.0
327,269300,0,0.2693,514.0
328,270132,0,0.270132,512.0
329,270964,0,0.270964,510.0
330,271800,0,0.2718,509.0
331,272632,0,0.272632,508.0
332,273464,0,0.273464,512.0
333,274300,0,0.2743,510.0
334,275132,0,0.275132,509.0
335,275964,0,0.275964,512.0
336,276800,0,0.2768,512.0
337,277632,0,0.277632,505.0
338,278468,0,0.278468,507.0
339,279300,0,0.2793,510.0
340,280132,0,0.280132,510.0
341,280968,0,0.280968,513.0
342,281800,0,0.2818,509.0
343,282632,0,0.282632,508.0
344,283468,0,0.283468,513.0
345,284300,0,0.2843,513.0
346,285132,0,0.285132,509.0
347,285968,0,0.285968,511.0
348,286800,0,0.2868,509.0
349,287632,0,0.287632,509.0
350,288468,0,0.288468,511.0
351,289300,0,0.2893,510.0
352,290132,0,0.290132,509.0
353,290968,0,0.290968,513.0
354,291800,0,0.2918,513.0
355,292632,0,0.292632,511.0
356,293468,0,0.293468,508.0
357,294300,0,0.2943,510.0
358,295132,0,0.295132,510.0
359,295968,0,0.295968,512.0
360,296800,0,0.2968,512.0
361,297632,0,0.297632,508.0
362,298468,0,0.298468,511.0
363,299300,0,0.2993,507.0
364,300132,0,0.300132,510.0
365,300968,0,0.300968,512.0
366,301800,0,0.3018,506.0
367,302632,0,0.302632,512.0
368,303468,0,0.303468,511.0
369,304300,0,0.3043,509.0
370,305132,0,0.305132,512.0
371,305968,0,0.305968,512.0
372,306800,0,0.3068,508.0
373,307636,0,0.307636,510.0
374,308468,0,0.308468,506.0
375,309300,0,0.3093,506.0
376,310136,0,0.310136,516.0
377,310968,0,0.310968,514.0
378,311800,0,0.3118,509.0
379,312636,0,0.312636,511.0
380,313468,0,0.313468,509.0
381,314300,0,0.3143,510.0
382,315136,0,0.315136,513.0
383,315968,0,0.315968,510.0
384,316800,0,0.3168,509.0
385,317636,0,0.317636,509.0
386,318472,0,0.318472,512.0
387,319300,0,0.3193,511.0
388,320136,0,0.320136,514.0
389,320968,0,0.320968,512.0
390,321800,0,0.3218,507.0
391,322636,0,0.322636,509.0
392,323468,0,0.323468,508.0
393,324300,0,0.3243,507.0
394,325136,0,0.325136,513.0
395,325968,0,0.325968,510.0
396,326800,0,0.3268,513.0
397,327636,0,0.327636,511.0
398,328468,0,0.328468,506.0
399,329300,0,0.3293,511.0
400,330136,0,0.330136,511.0
401,330968,0,0.330968,507.0
402,331804,0,0.331804,509.0
403,332636,0,0.332636,509.0
404,333468,0,0.333468,509.0
405,334304,0,0.334304,510.0
406,335136,0,0.335136,513.0
407,335968,0,0.335968,510.0
408,336804,0,0.336804,511.0
409,337636,0,0.337636,510.0
410,338468,0,0.338468,505.0
411,339304,0,0.339304,507.0
412,340136,0,0.340136,511.0
413,340968,0,0.340968,508.0
414,341804,0,0.341804,513.0
415,342636,0,0.342636,511.0
416,343468,0,0.343468,508.0
417,344304,0,0.344304,513.0
418,345136,0,0.345136,512.0
419,345968,0,0.345968,510.0
420,346804,0,0.346804,511.0
421,347636,0,0.347636,507.0
422,348468,0,0.348468,507.0
423,349304,0,0.349304,511.0
424,350136,0,0.350136,513.0
425,350968,0,0.350968,513.0
426,351804,0,0.351804,512.0
427,352636,0,0.352636,508.0
428,353468,0,0.353468,509.0
429,354304,0,0.354304,507.0
430,355136,0,0.355136,506.0
431,355968,0,0.355968,509.0
432,356804,0,0.356804,514.0
433,357636,0,0.357636,510.0
434,358468,0,0.358468,514.0
435,359304,0,0.359304,512.0
436,360136,0,0.360136,508.0
437,360972,0,0.360972,511.0
438,361804,0,0.361804,509.0
439,362636,0,0.362636,508.0
440,363472,0,0.363472,510.0
441,364304,0,0.364304,509.0
442,365136,0,0.365136,509.0
443,365972,0,0.365972,513.0
444,366804,0,0.366804,514.0
445,367636,0,0.367636,508.0
446,368472,0,0.368472,510.0
447,369304,0,0.369304,507.0
448,370136,0,0.370136,508.0
449,370972,0,0.370972,510.0
450,371804,0,0.371804,512.0
451,372636,0,0.372636,510.0
452,373472,0,0.373472,512.0
453,374304,0,0.374304,511.0
454,375136,0,0.375136,512.0
455,375972,0,0.375972,514.0
456,376804,0,0.376804,513.0
457,377636,0,0.377636,507.0
458,378472,0,0.378472,508.0
459,379304,0,0.379304,504.0
460,380136,0,0.380136,511.0
461,380972,0,0.380972,511.0
462,381804,0,0.381804,510.0
463,382636,0,0.382636,510.0
464,383472,0,0.383472,511.0
465,384304,0,0.384304,505.0
466,385136,0,0.385136,512.0
467,385972,0,0.385972,512.0
468,386804,0,0.386804,507.0
469,387640,0,0.38764,511.0
470,388472,0,0.388472,509.0
471,389304,0,0.389304,508.0
472,390140,0,0.39014,512.0
473,390972,0,0.390972,511.0
474,391804,0,0.391804,511.0
475,392640,0,0.39264,512.0
476,393472,0,0.393472,512.0
477,394304,0,0.394304,508.0
478,395140,0,0.39514,509.0
479,395972,0,0.395972,509.0
480,396804,0,0.396804,509.0
481,397640,0,0.39764,512.0
482,398472,0,0.398472,511.0
483,399304,0,0.399304,509.0
484,400140,0,0.40014,511.0
485,400972,0,0.400972,513.0
486,401804,0,0.401804,508.0
487,402640,0,0.40264,513.0
488,403472,0,0.403472,510.0
489,404304,0,0.404304,506.0
490,405140,0,0.40514,510.0
491,405972,0,0.405972,507.0
492,406804,0,0.406804,512.0
493,407640,0,0.40764,513.0
494,408472,0,0.408472,507.0
495,409304,0,0.409304,509.0
496,410140,0,0.41014,508.0
497,410972,0,0.410972,509.0
