id,Total Microseconds,Minute,Seconds,Value
241,199296,0.0033216,0.199296,498.0
242,200128,0.0033354666,0.200128,483.0
243,200964,0.0033494,0.200964,533.0
244,201796,0.0033632666,0.201796,532.0
245,202628,0.0033771333,0.202628,485.0
246,203464,0.0033910666,0.203464,468.0
247,204296,0.0034049333,0.204296,519.0
248,205128,0.0034188,0.205128,546.0
249,205964,0.0034327332,0.205964,547.0
250,206796,0.0034466,0.206796,488.0
251,207628,0.0034604666,0.207628,504.0
252,208464,0.0034744,0.208464,521.0
253,209296,0.0034882666,0.209296,546.0
254,210128,0.0035021333,0.210128,498.0
255,210964,0.0035160666,0.210964,484.0
256,211796,0.0035299333,0.211796,539.0
257,212628,0.0035438,0.212628,518.0
258,213464,0.0035577333,0.213464,536.0
259,214296,0.0035716,0.214296,479.0
260,215128,0.0035854666,0.215128,500.0
261,215964,0.0035994,0.215964,534.0
262,216796,0.0036132666,0.216796,524.0
263,217628,0.0036271333,0.217628,499.0
264,218464,0.0036410666,0.218464,477.0
265,219296,0.0036549333,0.219296,530.0
266,220128,0.0036688,0.220128,554.0
267,220964,0.0036827333,0.220964,530.0
268,221796,0.0036966,0.221796,513.0
269,222628,0.0037104667,0.222628,491.0
270,223464,0.0037244,0.223464,534.0
271,224296,0.0037382666,0.224296,527.0
272,225128,0.0037521333,0.225128,498.0
273,225964,0.0037660666,0.225964,506.0
274,226796,0.0037799333,0.226796,497.0
275,227632,0.0037938666,0.227632,529.0
276,228464,0.0038077333,0.228464,497.0
277,229296,0.0038216,0.229296,510.0
278,230132,0.0038355333,0.230132,499.0
279,230964,0.0038494,0.230964,528.0
280,231796,0.0038632667,0.231796,533.0
281,232632,0.0038772,0.232632,521.0
282,233464,0.0038910666,0.233464,504.0
283,234296,0.0039049333,0.234296,499.0
284,235132,0.0039188666,0.235132,515.0
285,235964,0.0039327336,0.235964,536.0
286,236796,0.0039466,0.236796,521.0
287,237632,0.0039605335,0.237632,513.0
288,238464,0.0039744,0.238464,491.0
289,239296,0.0039882665,0.239296,533.0
290,240132,0.0040022,0.240132,533.0
291,240964,0.0040160664,0.240964,519.0
292,241796,0.0040299334,0.241796,471.0
293,242632,0.004043867,0.242632,523.0
294,243464,0.0040577333,0.243464,538.0
295,244296,0.0040716,0.244296,523.0
296,245132,0.0040855333,0.245132,479.0
297,245964,0.0040994,0.245964,500.0
298,246796,0.0041132667,0.246796,553.0
299,247632,0.0041272,0.247632,534.0
300,248464,0.0041410667,0.248464,506.0
301,249296,0.004154933,0.249296,492.0
302,250132,0.0041688667,0.250132,521.0
303,250964,0.004182733,0.250964,540.0
304,251796,0.0041966,0.251796,529.0
305,252632,0.004210533,0.252632,517.0
306,253464,0.0042244,0.253464,486.0
307,254300,0.0042383336,0.2543,535.0
308,255132,0.0042522,0.255132,513.0
309,255964,0.0042660665,0.255964,516.0
310,256800,0.00428,0.2568,475.0
311,257632,0.0042938665,0.257632,484.0
312,258464,0.0043077334,0.258464,535.0
313,259300,0.0043216664,0.2593,530.0
314,260132,0.0043355334,0.260132,515.0
315,260964,0.0043494,0.260964,476.0
316,261800,0.0043633333,0.2618,555.0
317,262632,0.0043772,0.262632,550.0
318,263464,0.0043910667,0.263464,524.0
319,264300,0.004405,0.2643,477.0
320,265132,0.0044188667,0.265132,502.0
321,265964,0.004432733,0.265964,550.0
322,266800,0.0044466667,0.2668,533.0
323,267632,0.004460533,0.267632,515.0
324,268464,0.0044744,0.268464,485.0
325,269300,0.004488333,0.2693,534.0
326,270132,0.0045022,0.270132,499.0
327,270964,0.0045160665,0.270964,525.0
328,271800,0.00453,0.2718,492.0
329,272632,0.0045438665,0.272632,501.0
330,273464,0.0045577334,0.273464,522.0
331,274300,0.0045716665,0.2743,531.0
332,275132,0.0045855334,0.275132,529.0
333,275964,0.0045994,0.275964,476.0
334,276800,0.0046133334,0.2768,514.0
335,277632,0.0046272,0.277632,519.0
336,278468,0.0046411334,0.278468,521.0
337,279300,0.004655,0.2793,474.0
338,280132,0.0046688667,0.280132,473.0
339,280968,0.0046828,0.280968,538.0
340,281800,0.0046966667,0.2818,527.0
341,282632,0.004710533,0.282632,511.0
342,283468,0.0047244667,0.283468,483.0
343,284300,0.004738333,0.2843,503.0
344,285132,0.0047522,0.285132,536.0
345,285968,0.004766133,0.285968,529.0
346,286800,0.00478,0.2868,507.0
347,287632,0.0047938665,0.287632,505.0
348,288468,0.0048078,0.288468,545.0
349,289300,0.0048216665,0.2893,544.0
350,290132,0.0048355334,0.290132,516.0
351,290968,0.0048494665,0.290968,495.0
352,291800,0.0048633334,0.2918,495.0
353,292632,0.0048772,0.292632,512.0
354,293468,0.0048911334,0.293468,513.0
355,294300,0.004905,0.2943,473.0
356,295132,0.004918867,0.295132,496.0
357,295968,0.0049328,0.295968,524.0
358,296800,0.004946667,0.2968,531.0
359,297632,0.004960533,0.297632,521.0
360,298468,0.0049744667,0.298468,506.0
361,299300,0.004988333,0.2993,523.0
362,300132,0.0050022,0.300132,519.0
363,300968,0.005016133,0.300968,547.0
364,301800,0.00503,0.3018,522.0
365,302632,0.0050438666,0.302632,487.0
366,303468,0.0050578,0.303468,520.0
367,304300,0.0050716666,0.3043,518.0
368,305132,0.0050855335,0.305132,517.0
369,305968,0.0050994665,0.305968,484.0
370,306800,0.0051133335,0.3068,480.0
371,307636,0.0051272665,0.307636,546.0
372,308468,0.0051411334,0.308468,518.0
373,309300,0.005155,0.3093,501.0
374,310136,0.0051689334,0.310136,493.0
375,310968,0.0051828,0.310968,494.0
376,311800,0.005196667,0.3118,525.0
377,312636,0.0052106,0.312636,525.0
378,313468,0.005224467,0.313468,516.0
379,314300,0.0052383333,0.3143,484.0
380,315136,0.005252267,0.315136,496.0
381,315968,0.005266133,0.315968,512.0
382,316800,0.00528,0.3168,514.0
383,317636,0.005293933,0.317636,540.0
384,318472,0.0053078667,0.318472,481.0
385,319300,0.0053216666,0.3193,506.0
386,320136,0.0053356,0.320136,543.0
387,320968,0.0053494666,0.320968,523.0
388,321800,0.0053633335,0.3218,525.0
389,322636,0.0053772666,0.322636,498.0
390,323468,0.0053911335,0.323468,502.0
391,324300,0.005405,0.3243,524.0
392,325136,0.0054189335,0.325136,524.0
393,325968,0.0054328,0.325968,513.0
394,326800,0.005446667,0.3268,509.0
395,327636,0.0054606,0.327636,490.0
396,328468,0.005474467,0.328468,505.0
397,329300,0.0054883333,0.3293,542.0
398,330136,0.005502267,0.330136,485.0
399,330968,0.0055161333,0.330968,542.0
400,331800,0.00553,0.3318,496.0
401,332636,0.0055439333,0.332636,502.0
402,333468,0.0055578,0.333468,521.0
403,334304,0.005571733,0.334304,524.0
404,335136,0.0055856,0.335136,542.0
405,335968,0.0055994666,0.335968,492.0
406,336804,0.0056134,0.336804,510.0
407,337636,0.0056272666,0.337636,530.0
408,338468,0.0056411335,0.338468,532.0
409,339304,0.0056550666,0.339304,509.0
410,340136,0.0056689335,0.340136,486.0
411,340968,0.0056828,0.340968,505.0
412,341804,0.0056967335,0.341804,500.0
413,342636,0.0057106,0.342636,528.0
414,343468,0.005724467,0.343468,492.0
415,344304,0.0057384,0.344304,542.0
416,345136,0.005752267,0.345136,497.0
417,345968,0.0057661333,0.345968,484.0
418,346804,0.005780067,0.346804,502.0
419,347636,0.0057939333,0.347636,499.0
420,348468,0.0058078,0.348468,519.0
421,349304,0.0058217333,0.349304,475.0
422,350136,0.0058356,0.350136,486.0
423,350968,0.0058494667,0.350968,511.0
424,351804,0.0058634,0.351804,550.0
425,352636,0.0058772666,0.352636,539.0
426,353468,0.0058911336,0.353468,509.0
427,354304,0.0059050666,0.354304,493.0
428,355136,0.0059189335,0.355136,539.0
429,355968,0.0059328,0.355968,555.0
430,356804,0.0059467335,0.356804,527.0
431,357636,0.0059606,0.357636,519.0
432,358472,0.0059745335,0.358472,523.0
433,359304,0.0059884,0.359304,540.0
